id,stem,choices,correctKey,rationale,module,topic,skillArea,sourceType,locale,published,sourcePdf,solutionPdf,itemIndex
bank-t6-18-87ae8e0796,"Nasledujúca tabuľka sa zaoberá rodovou rovnosťou, teda rovnosťou medzi mužmi a ženami vo vede a technike na Slovensku v rokoch 2014 – 2020. Ktorá z možností vyplýva z tabuľky?",A. Medzi rokmi 2014 -2019 ubúdal podiel zamestnankýň výskumu a vývoja s vysokoškolským vzdelaním (VŠ) 2. stupňa|B. Podiel mužských zamestnancov výskumu a vývoja má klesajúcu tendenciu|C. Počet ženských výskumníčok neustále stúpal|D. Pomer zamestnancov a zamestnankýň výskumu a vývoja s kvalifikáciou VŠ 1. stupňa v roku 2020 je 6:1,A,"predposledný riadok tabuľky – podiel klesá zo 43,3% na 36,5 %.",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,18
bank-t6-19-cf85b2cbab,Železničná spoločnosť Slovensko pripravila pred sviatkami v roku 2017 mimoriadne posilové spoje na trase Bratislava – Košice. Ktorá z možností z tabuľky nevyplýva?,A. Najobsadenejším vlakom bol vlak R 611 INTERSPORT|B. R 815 Slatina a R 611 INTERSPORT prešli trasu Bratislava – Košice za rovnakú dobu|C. Vlak IC 513 nevyrážal z Bratislavy,B,R 611 prešiel trasu rýchlejšie.,M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,19
bank-t6-20-db3e608582,"Keďže práca v zdravotníctve patrí medzi jedno z nielen najdôležitejších, ale i najzodpovednejších a najťažších zamestnaní vôbec, je potrebné ju patrične ohodnotiť. S týmto názorom sa zrejme stotožnili aj politici, ktorým sa na zvýšenie platov od roku 2019 podarilo navýšiť rozpočet oproti predchádzajúcemu roku. Ktorá z možností vyplýva z tabuľky?",A. Zdravotnícky záchranár bude mať v roku 2019 rovnaký plat ako logopéd|B. Farmaceutický laborant si v roku 2019 polepší o najmenšiu sumu|C. V roku 2018 zarábal zdravotnícky laborant viac ako farmaceutický laborant|D. Plat sa najviac zvýši rádiologickému technikovi,C,"zdravotnícky laborant zarábal 1053 eur, farmaceutický laborant 907 eur.",M3,T6,VSP,bank,sk,true,VSJP8_Mudre-predplatne_6_Ulohy-uwkir9.pdf,VSJP8_Mudre-predplatne_6_Riesenia-pnxgbz.pdf,20
bank-t7-01-f0a84a0404,V ktorej z uvedených dvojíc nie sú synonym á?,A. pekný – cudzí|B. múdry – rozumný|C. nestranný – objektívny|D. pohodlný – komótny,A,Správna odpoveď: A.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,1
bank-t7-02-649f8e53dd,"Ktorý z uvedených frazeologizmov vystihuje človeka, ktorý máva často návštevy?",A. Pod lampou býva najväčšia tma|B. Preberá sa v tom ako v hnilých hruškách|C. Prilieva olej do ohňa|D. Podávajú si u neho kľučky,D,"Kľučkou otvárame dvere, čiže niekam vstupujeme – ideme na návštevu .",M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,2
bank-t7-03-f975794a3f,"Vyber antonymum k podčiarknutému slovu: Páv korunkatý patrí medzi najmenej ohrozené druhy, celková populácia je stabilná, obýva aj pozmenené biotopy.",A. neistá|B. zaistená|C. pokojná|D. neurčitá,A,"Stabilná = istá, hľadáme opak slova, čiže neistá.",M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,3
bank-t7-04-8782103a4e,Vyber správny význam frazeologizmu „Poviem ti to v kocke .“.,A. Stručne ti niečo zhrniem|B. Dostanem ťa do úzkych|C. Vyhreším ťa|D. Nemám na teba čas,A,v kocke = v skratke.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,4
bank-t7-05-1967c55b17,"Označ možnosť, v ktorej sa nachádza synonymum k podčiarknutému slovu: Duby sú dlhoveké, pomaly rastúce stromy, výnimočne aj kríky s tvrdým drevom.",A. rozjarene|B. pochmúrne|C. zdĺhavo|D. šalamúnsky,C,Správna odpoveď: C.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,5
bank-t7-06-f0ac651f6b,V ktorej možnosti sa nachádza synonymum k slovu obmena?,A. metamorfóza|B. akomodácia|C. syntéza|D. analýza,A,Správna odpoveď: A.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,6
bank-t7-07-8b7b28451d,"Ženské krstné meno Lucia má latinský pôvod a v preklade znamená ""svetlá, žiariaca"". Aj keď je toto meno spojené s bosorkami a čarodejnicami, v skutočnosti je veľmi výhodné pre svoju nositeľku. Označ možnosť, v ktorej sa nachádza synonymum a antonymum (synonymum : antonymum) zvýrazneného slova.",A. späté : zviazané|B. vypojené : závislé|C. zviazané : nezávislé|D. nesúvisiace : odpojené,C,Správna odpoveď: C.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,7
bank-t7-08-c845285618,"Označ možnosť, v ktorej sú všetky slová synonymami.",A. flexibilný – menlivý – neustálený|B. ústupčivý – ovplyvniteľný – nekompromisný|C. značný – nadmerný – mocný|D. robustný – plodný – statný,A,"flexibilita je schopnosť meniť sa, teda nie stálosť",M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,8
bank-t7-09-cab567b9ac,V ktorej možnosti sa nenachádza synonymický rad?,A. úchvatný – pôvabný – očarujúci|B. čertovský – šibalský – huncútsky|C. enormný – gigantický – kolosálny|D. atraktívna – šokujúca – horibilná,D,tieto slová nemajú vš etky rovnaký alebo po dobný význam,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,9
bank-t7-10-dcc160017d,"V ktorých vetách sa nachádzajú homonymá? 1: Počas nočnej prechádzky Tanzániou je potrebné byť obozretný práve z dôvodu, že vás môže napadnúť pes, rys, diviak, či rôzne druhy vtákov. 2: Pes, ktorý šteká, nehryzie. 3: Patrikov otec dnes robí nočnú, preto dnes Patrik stráži svoju mladšiu sestru. 4: Cez hodinu matematiky neurobil ani jeden rys, pretože si zabudol ceruzku aj pravítko. 5: Ľudí vieme v zásade rozdeliť do dvoch typov: nočné sovy a ranné vtáčatá.","A. 1, 3, 5|B. 1, 4|C. 1, 2, 4|D. 3, 4",B,"rys ako šelma, rys na matematike",M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,10
bank-t7-11-d501e5436a,Vyber správny význam frazeologizmu „Predávať niečo za facku “.,A. byť agresívny|B. mať vysoké ceny|C. predávať za nízke ceny|D. vzdávať sa bez boja,C,Správna odpoveď: C.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,11
bank-t7-12-915d3ef5fa,Móric chodí nakupovať raz za uhorský rok. Ako často to je?,A. raz za rok|B. málokedy|C. každé štyri roky|D. každých desať rokov,B,Správna odpoveď: B.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,12
bank-t7-13-f2293a28e5,"Označ možnosť, v ktorej je uvedené antonymum k podčiarknutému slovu: Sedela na lavičke, pyšná ako vždy.",A. úspešná|B. namyslená|C. skromná|D. chúlostivá,C,Správna odpoveď: C.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,13
bank-t7-14-1401df6b63,"Označ možnosť, v ktorej sa nachádzajú antonymá.",A. bezcitný – ohľaduplný|B. sil ný – mocný|C. agresívny – nebojácny|D. slušný – škaredý,A,bezcitný/neohľaduplný – citlivý/empatický/ohľaduplný,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,14
bank-t7-15-7f01a095de,V ktorej možnosti sa nachádzajú iba synonymá?,"A. nesúmerná, krivá, zamotaná, komplikovaná|B. bezpr ízorné, bezohľadné, bezobalové, bezsenné|C. pokorná, skromná, nevyžadujúca, nenáročná|D. primontovaný, pripevnený, prilepený, prisvietený",C,"Mať nejaký nápad, myšlienku alebo problém, nad ktorým človek neustále premýšľa.",M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,15
bank-t7-16-311134ef70,"Ak má náš kamarát chrobáka v hlave , ...","A. dáme mu ho dole, ak neštípe|B. rozmýšľa nad istým nápadom|C. bude musieť absolvovať operáciu|D. spieva si tú istú pesničku dookola",B,Správna odpoveď: B.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,16
bank-t7-17-84b6683c79,Čo znamená boj s veternými mlynmi ?,A. boj vo veľkej zime|B. náboženská vojna|C. boj o vládu nad Holandskom|D. vopred prehraný boj,D,Správna odpoveď: D.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,17
bank-t7-18-e9358c3d98,"Ak niekomu urobíte medvediu službu , čo urobíte?","A. Pomôžete mu viac ako očakával|B. Viac uškodíte ako pomôžete|C. Pomôžete mu len preto, že si chcete získať jeho priazeň|D. Vôbec mu nepomôžete",B,Správna odpoveď: B.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,18
bank-t7-19-82d6b502b0,Čo neznamená výraz Achillova päta ?,A. najsilnejšie miesto|B. kameň úrazu|C. slabina|D. najslabšie miesto,A,Achillova päta je slabina.,M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,19
bank-t7-20-09ed13ba3e,Ktorá veta má obrazný význam?,"A. Každý pes má blchy|B. Náš Fino mal blchy, keď bol ešte šteniatko|C. Ak sa kocúr stále škriabe, môže mať blchy|D. Lepší sprej proti blchám, ako zdravotné ťažkosti",A,"Veta má iný než doslovný význam – ide o frazeologizmus, ktorý znamená, že na každom človeku možno nájsť chyby.",M4,T7,VJS,bank,sk,true,VSJP8_Mudre-predplatne_7_Ulohy-ni0sko.pdf,VSJP8_Mudre-predplatne_7_Riesenia-x2tiii.pdf,20
bank-t8-01-b066d2fdf9,Prečítaj si tvrdenia: Tvrdenie 1: Milanova mama napiekla na Vianoce o 2 druhy koláčov viac ako Petrova mama. Tvrdenie 2: Súčet druhov koláčov Milanovej a Petrovej mamy je trojnásobkom rozdielu napečených druhov koláčov Milanovej a Petrovej mamy. Sú obe tvrdenia postačujúce na zodpovedanie otázky: Koľko druhov koláčov napiekla Petrova mama na Vianoce?,"A. Nie, z uvedených údajov chýba, koľko druhov koláčov napiekla Milanova mama|B. Nie, každé tvrdenie je samostatne postačujúc e|C. Áno, dokážeme to zistiť rovnicou|D. Áno, dokážeme to zistiť trojčlenkou",C,"3 . 2 = 6 ( tri krát rozdiel) a vieme, že 6 = x+y, pričom y = x+2 (x je počet , čo napiekla mama , ktorá napiekla menej, y je to , čo napiekla druhá). Upravíme rovnicu : 6 = x+(x+2) 4 = 2x x = 2 Prvá mama napiekla 2 ( = x) a druhá 4 (= x + 2).",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,1
bank-t8-03-8f6a5cee59,"Laura, Adam, Jožko a Zuzka sa každý učia jeden z nasledujúcich jazykov: španielčina, angličtina, taliančina, poľština. Každý z nich sa učeniu venuje inú dobu: 2 roky, 4 roky, 5 rokov, 8 rokov. Vieme, že:","A. Laura sa neučí španielsky,|B. Jožko neovláda angličtinu,|C. Laura sa učí svoj jazyk presne o dva roky dlhšie ako Adam,|D. Ten, kto sa učí poľsky sa učí jazyk o štyri roky dlhšie než ten, kto sa učí anglicky. e. Ten, kto sa učí poľsky sa venuje cudziemu jazyku presne o tri roky dlhšie než ten, kto sa učí španielsky. Kto sa môže učiť anglicky?",C,Laura Angličtina 4 roky Adam Taliančina 2 roky Jožko Španielčina Poľština 8 / 5 rokov Zuzka Poľština Španielčina 8 / 5 rokov,M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,3
bank-t8-04-86f4b38231,"Michal a Marek používajú tajné heslo, ktoré raz za mesiac zmenia. Toto heslo musí spĺňať niekoľko podmienok: - musí to byť zmysluplné slovenské podstatné meno v nominatíve singuláru - musí mať rovnaký počet samohlások ako spoluhlások - musí obsahovať aspoň päť písmen - aspoň jedna spoluhláska sa musí v slove opakovať Ktoré z nasledujúcich slov môže byť ich tajným heslom?",A. MÚZEUM|B. GORILA|C. BUBLANINA|D. KOLOTOČE,A,Správna odpoveď: A.,M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,4
bank-t8-05-5bd29c2fd1,"Štyria pracovníci cukrárne – pán Bielko, pán Ananás, pani Černicová a pani Drožďová – si musia rozdeliť šesť pracovných úloh: • Nák – nákup surovín • Ces – miesenie cesta • Pec – príprava pece • Kor – vyrezanie korpusu • Obj – vybavenie objednávok • Zdo – zdobenie torty Ďalej vieme, že: (2) Na žiadnu pracovnú úlohu nesmie byť vyčlenený viac ako jeden pracovník. (3) Zdobenie torty musí urobiť žena. (4) Korpus musí vy rezať pán Biel ko alebo pani D rožďová. (5) Tomu, kto bude miesiť cesto , už nemôže byť pridelená iná úloha. (6) Prípravu pece musí podstúpiť ten, kto bude vybavovať objednávky. Ak bude rezať korpus a aj zdobiť tortu len jeden pracovník, ktorý z pracovníkov to môže byť?",A. iba pán Bielko|B. iba pán Ananás|C. iba pani Černicová|D. iba pani Drožďová,D,"Kor (korpus) môže robiť pán Bielko alebo pani Drožďová (podmienka 4). Zdo (zdobenie torty) musí robiť žena (podmienka 3). Jediná žena, ktorá môže rezať korpus aj zdobiť tortu, je pani Drožďová. Pán Bielko síce môže rezať korpus, ale nemôže zdobiť tortu, preto nie je správnou odpoveďou. Pán Ananás nemôže robiť ani jednu z týchto úloh. Pani Černicová môže zdobiť tortu, ale nemôže rezať korpus, lebo na to má oprávnenie len pán Bielko alebo pani Drožďová.",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,5
bank-t8-06-06d686e970,"na základe uvedených podmienok možný? Bielko Ananás Černicová Drožďová 1 kor ces zdo obj, nák 2 nák pec, obj ces kor, zdo 3 kor nák pec, obj ces, zdo 4 ces nák, zdo pec, obj kor",A. 2|B. 1|C. 3|D. 4,A,"Ces má len jeden pracovník (Ananás), čo je správne. Pec a Obj vykonáva rovnaký pracovník (Ananás), čo je správne. Kor robí Drožďová (čo je povolené). Zdobenie",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,6
bank-t8-08-a7c3823c85,"Budeme hovoriť, že slovenské slovo je rušivé, ak má párny počet samohlások. Budeme hovoriť, že slovenské slovo je strohé, ak má menej ako 4 písmená, alebo neobsahuje samohlásku. Ktoré z týchto slov je strohé?",A. asteroid|B. stĺp|C. komár|D. trúd,B,neobsahuje samohlásku,M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,8
bank-t8-09-4e019b6daf,"V holandskom Comedy Clube plánovali prijať nového komika, resp. komičku. Mali nasledujúce podmienky: Malo by ísť o osobu s vysokoškolským vzdelaním, ktorá ovláda aspoň dva cudzie jazyky, nikdy nepracovala v televízii a ak to bude žena, mala by byť mediálne známa. Ktorý z nasledujúcich uchádzačov spĺňa všetky požadované podmienky?","A. Adelle , 40 rokov, vyštudovala jadrovú fyziku, ovláda holandčinu a angličtinu, pracovala iba v laboratóriu|B. Irene, 32 rokov, vyštudovala medicínu, ovláda angličtinu a nemčinu, pracovala ako kardiologička, viedla televíznu poradňu pre seniorov|C. David, 17 rokov, druhák na gymnáziu, ovláda španielčinu a angličtinu, brigáduje ako redaktor v športovom magazíne|D. Theodor, 62 rokov, vyštudoval informatiku, ovláda maďarčinu a angličtinu, pracoval ako moderátor v rádiu a servisný technik",D,"pozor, holandčina z pohľadu holandského klubu nie je cudzí jazyk",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,9
bank-t8-10-6a899a90f5,"Mimozemská civilizácia na planéte Gizzy funguje podľa týchto pravidiel: • Každý pár môže mať maximálne jedného potomka. • Keď mimozemšťania utvoria pár, zostávajú v páre navždy. • Neexistujú potomkovia mimo mimozemského páru. • Ktoré z uvedených tvrdení je určite pravdivé?",A. Mimozemšťan Pulli má dve sesternice|B. Mimozemšťan Bakki má dve deti|C. Mimozemšťan Naccho má dve staré mamy|D. Mimozemšťan Onppo nežije v páre,C,"ak má Naccho dvoch rodičov, má dve staré mamy.",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,10
bank-t8-11-31923bd5ea,"Traja záhradkári Maroš, Roman a Gabriel si vedľa seba postavili chaty. Každý pochádza z inej oblasti: Liptov, Orava, Spiš. Každý pestuje jeden druh ovocia: hrušky, jablká, slivky. Vieme, že: • Naľavo od záhradkára z Liptova je ten, kto má na záhrade slivky. • Gabriel pestuje hrušky na záhrade. • Maroš je zo Spiša. • Roman nepestuje jablká. • Záhradkár v strede má hrušky. Kto môže pestovať slivky?",A. len Maroš|B. Gabriel alebo Roman|C. len Roman|D. Gabriel alebo Maroš,C,"ak Gabriel pestuje hrušky a Roman nepestuje jablká, jablká musí pestovať Maroš. Tým pádom Romanovi zostávajú už len slivky.",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,11
bank-t8-12-acdc5b40cf,"Na plese Nová tradícia sa každý rok začína iným tancom. Vieme, že v párnych rokoch ples otvára buď viedenský valčík, anglický valčík alebo francúzsky valčík. V nepárnych rokoch sa ples otvára v modernom štýle. Tancuje sa buď charleston, foxtrot alebo salsa . Ak sa ples koná v zimnom období, hudbu hrá živá kapela. Ak je ples v lete, hudbu dodáva orchester. Ak sa ples otvára v nemeckom jazyku, tancuje sa valčík, ak sa otvára v anglickom jazyku, tancujú sa moderné tance. Ples, ktorý sa konal v novembri minulého roka, bol uvádzaný v nemeckom jazyku. Z uvedeného nevyplýva, že:",A. Minulý rok bol rok 2021|B. Na minuloročnom plese hrala živá kapela|C. Tento rok bude ples otváraný v anglickom jazyku|D. Na minuloročnom plese sa netancovala salsa,A,"minulý rok musel byť párny, keďže sa tancoval valčík",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,12
bank-t8-13-e0b7eb7ec9,"Karolína a Viktória sú sestry, ktoré si delia domáce práce. Vytvorili si istý systém, ktorý nasledujú: Ak vysáva Karolína, Viktória umýva podlahu. Ak Viktória utiera prach, nebude už umývať riad. Ak niekto utiera prach, musí potom oprať utierky. Ak Karolín a vyzlečie posteľnú bielizeň, musí ho aj oprať. Ak Viktória umýva vaňu, umývadlo umýva Karolína. Mama povedala, že v sobotu videla Viktóriu utierať prach a riad bol umytý. Z uvedeného určite vyplýva, že:",A. Karolína umyla umývadlo|B. Viktória umyla vaňu|C. Viktória umyla riad|D. Viktória prala,D,"ak Viktória prala, musela oprať utierky",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,13
bank-t8-14-13d3bbdb57,"Martin, Braňo a Oliver si vymýšľajú tajný pozdrav. Vieme, že pozdrav: • Musí byť zmysluplné sloveso v druhej osobe plurálu. • Musí obsahovať aspoň tri samohlásky. • Ak sa začína samohláskou, musí sa samohláskou aj končiť. Ktoré z nasledujúcich slov by mohlo byť tajným pozdravom?",A. obývate|B. ahojte|C. dobrý deň|D. neponáhľaj sa,A,"B ani C nie sú slovesá, D nespĺňa plurál",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,14
bank-t8-15-2b3ae1a3d6,"Národná banka by mala byť tým najlepšie zabezpečeným systémom v celej krajine. Svoje heslo preto musí meniť aspoň raz za týždeň. Vieme, že: • Heslo musí byť kombináciou alfanumerických znakov. • Písmená abecedy nesmú ísť ani zostupne, ani vzostupne. • Ak sa v hesle objaví samohláska, nesmie po nej nasledovať párne číslo. • Ak sa v hesle objaví spoluhláska, musí byť veľkým písmenom. • Písmená v hesle musia tvoriť slovo. • Ak sa slovo začína písmenom, musí sa končiť číslom a naopak. Ktoré z týchto hesiel môže banka použiť?",A. G1a6T3B8|B. P1eLiK2aN4|C. P1R2ST1|D. 5Fo8TKa,B,Správna odpoveď: B.,M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,15
bank-t8-16-c1441a194e,"V cestovnej kancelárii pracuje Zuzka, ktorej úlohou je vybrať dokonalú dovolenku podľa požiadaviek zákazníkov. Peťo a Anička si nevedia vybrať dovolenku, a tak poprosili Zuzku, aby im vybrala dovolenku, ktorá musí spĺňať tieto pravidlá: Jedna letenka nemôž e byť drahšia než 150 €. Krajina, do ktorej pôjdu, bude pri mori. Ak budú bývať v stane, nebudú blízko ďalších Slovákov. Ak budú bývať v hoteli, budú mať raňajky v cene. Ktorú z týchto ponúk Zuzka vyberie?","A. Slovenský camp v Taliansku, letenky pre dve osoby stoja 200 €|B. Hotel Maria na Sicílii, letenky pre dve osoby stoja 290 €, all inclusive|C. Botel István na Balatone v Maďarsku, letenky pre dve osoby stoja 40 €, raňajky v cene|D. Stanové mestečko v Záhrebe, letenky pre dve osoby stoja 310 €, večera v cene formou švajčiarskych stolov",B,"pozor, Balaton je jazero",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,16
bank-t8-18-2eecbbc7ad,"Budeme hovoriť, že slovenské slovo je hrdé, ak má párny počet spoluhlások. Budeme hovoriť, že slovenské slovo je čestné, ak má viac ako 6 písmen alebo sa končí samohláskou. Isté slovenské slovo je má 4 písmená, dve samohlásky a končí sa spoluhláskou. Z toh o logicky vyplýva, že toto slovo určite:",A. je hrdé a nie je čestné|B. nie je hrdé|C. je čestné|D. je čestné a nie je hrdé,A,"ak sa končí spoluhláskou a má menej ako 6 písmen, nemôže byť čestné; ak sú dve hlásky zo 4 samohlásky, dve budú spoluhlásky – je hrdé",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,18
bank-t8-19-2e6c9222de,"Slovo nazveme trvalé, ak je zložené z párneho počtu slabík a obsahuje rovnaký počet samohlások a spoluhlások. Ktoré z týchto slov je trvalé?",A. bezkonkurenčný|B. kruciálny|C. ideálny|D. tichý,D,"dve slabiky, dve samohlásky (i, ý) a dve spoluhlásky (t, ch)",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,19
bank-t8-20-cf3983021c,"Budeme hovoriť, že slovenské podstatné meno má kamoša, ak zamenením jedinej samohlásky v slove dokážeme vytvoriť slovo s iným významom. Napríklad slovo krík má kamoša krok. Ktoré z nasledujúcich slov nemá kamoša?",A. hríb|B. sval|C. pes|D. pera,B,"A – hríb , hrob, C – pes, pas, D – pera, pero",M4,T8,VSP,bank,sk,true,VSJP8_Mudre-predplatne_8_Ulohy-ksn6nf.pdf,VSJP8_Mudre-predplatne_8_Riesenia-isom5j.pdf,20
bank-exam-x9-t9-01-20c80d072a,"Určte, ktorý z nasledujúcich pojmov je svojím významom najbližšie významu slova prezumpcia.",A. istota|B. skutok|C. model|D. domnienka,D,Správna odpoveď: D.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,1
bank-exam-x9-t9-02-281bd2584a,"Z nasledujúcich päť dvojíc slov vyberte tú, ktorá sa vzájomným vzťahom oboch pojmov najmenej hodí k ostatným štyrom dvojiciam.",A. veľký - obrovský|B. spokojný - šťastný|C. chatrný - okázalý|D. horký – žhavý,C,Správna odpoveď: C.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,2
bank-t9-02-389ab08a4a,"skupina: taliančina, portugalčina, francúzština... Ktorý jazyk sme zaradili do správnej skupiny?",A. španielčina – 2. skupina|B. fín či na – 2. skupina|C. rumunčina – 1. skupina|D. moldavčina – 1. Skupina,D,"1– nárečové slová, 2 – spisovné slová, 3 – slangy. Hoďka (hodina) je slang.",M5,T9,VJS,bank,sk,true,VSJP8_Mudre-predplatne_9_Ulohy-khgcmh.pdf,VSJP8_Mudre-predplatne_9_Riesenia-bwpa8c.pdf,2
bank-exam-x9-t9-03-0e2bbaa81e,"Z čísla 731 723 máme vynechať tri číslice (poradie ostatných bude zachované). Určte rozdiel najväčšieho a najmenšieho čísla, ktoré takto môže vzniknúť.",A. 708|B. 690|C. 650|D. 614,C,Správna odpoveď: C.,M5,T9,VSP,bank,sk,true,9_VSJP8_Test_X9-1le8g0.pdf,9_VSJP8_Test_X9_Riesenie-t4fyh5.pdf,3
